Id,SalePrice
2016,195963.0663984414
2017,197056.86031829365
2018,118220.47165577745
2019,134672.85634741388
2020,111204.25080694495
2021,94252.7144856367
2022,180204.89192050093
2023,141625.31030849015
2024,272863.87417255616
2025,377210.72579283104
2026,176032.88419540925
2027,156128.4382168518
2028,151572.39985767409
2029,168329.19690917598
2030,266162.7464174493
2031,232451.94794667632
2032,256562.06739692608
2033,249390.11634223405
2034,177431.02554032343
2035,223856.85481978153
2036,193389.17792222142
2037,198537.91920439134
2038,291600.2976069409
2039,218049.48872144168
2040,297183.03317039076
2041,294713.974697068
2042,205337.28871825515
2043,179538.89315979453
2044,168504.0543023335
2045,214917.15637174688
2046,144965.6314303198
2047,145727.54836642172
2048,138618.47211524282
2049,138984.21236609088
2050,181038.7233002458
2051,105920.33227157622
2052,123688.10474727138
2053,150204.24224445387
2054,80938.85969155496
2055,145791.6055293738
2056,139995.35655359132
2057,113608.91928716691
2058,214403.97083361095
2059,134182.95469856999
2060,175128.8251687735
2061,170635.07077018317
2062,131987.7442832844
2063,117331.70752189259
2064,144176.81326574867
2065,116143.29021313693
2066,160593.5074296886
2067,111972.14442807791
2068,143648.97799996118
2069,84628.33342959528
2070,117702.31237025917
2071,96923.49374895822
2072,127538.32764837485
2073,133735.69065886078
2074,180181.38617837848
2075,147472.80534176072
2076,113141.48310418433
2077,152892.98578227346
2078,124686.15264755847
2079,132773.2653736035
2080,120801.53258294516
2081,127674.27917176005
2082,121174.54288931395
2083,142719.85179379178
2084,108364.69638101385
2085,119446.75431900033
2086,115971.55771301428
2087,123276.05951833783
2088,96257.0126222732
2089,77364.59120372131
2090,130240.30730602125
2091,118850.87756991782
2092,123110.13833986312
2093,118624.74282085194
2094,112623.93905911558
2095,151072.56519550318
2096,77626.13896818993
2097,94939.18425876905
2098,149328.26796454564
2099,51775.84331577781
2100,77626.23467425758
2101,110033.8592404847
2102,128169.72067625597
2103,108118.49543083778
2104,144320.03330472787
2105,127319.05111093687
2106,59664.508550120336
2107,211522.65246852342
2108,110850.45208938343
2109,107846.72632748022
2110,129546.98402078297
2111,142848.66613873054
2112,138950.1112255557
2113,126361.00999303447
2114,116945.92780397131
2115,167859.7033951431
2116,111568.34944729829
2117,158424.53473716322
2118,127110.89441221289
2119,114330.86380752323
2120,114461.09425278493
2121,91467.50409511925
2122,113993.2947936159
2123,85595.475419299
2124,157968.92151992928
2125,121447.55388347809
2126,144557.5271805063
2127,161314.29563009925
2128,125514.79147865933
2129,90914.51653848209
2130,136177.696935441
2131,134349.13514853106
2132,114870.19188538824
2133,124382.44564082369
2134,116278.34660932273
2135,84818.32407396274
2136,72304.75919015112
2137,108432.23700038031
2138,137014.94524188575
2139,153091.26575905082
2140,132487.96657902506
2141,150806.89538417055
2142,128590.84090174499
2143,139806.26281200975
2144,120234.07399226897
2145,141731.54178190458
2146,160928.3991421195
2147,141462.78397338453
2148,140347.3755479757
2149,148348.83602177489
2150,246263.5306591469
2151,109839.47687640856
2152,170654.73842623542
2153,164280.22600157958
2154,105449.35044420286
2155,140512.6855403397
2156,251003.58485321884
2157,221361.6673334644
2158,237000.31517509845
2159,213996.17520648087
2160,178630.84076130364
2161,235329.40315365238
2162,378236.55494232185
2163,342314.688526808
2164,237352.1905181051
2165,215186.48008528622
2166,154448.15853436134
2167,227811.17577276187
2168,200871.99219417688
2169,202310.1353054369
2170,215250.7577106959
2171,153468.937853686
2172,128719.06409004967
2173,162040.35763802248
2174,226349.24038524745
2175,289108.5583646342
2176,312757.17361651146
2177,242448.64349853373
2178,208588.28809168574
2179,137617.55483022792
2180,211152.52997754054
2181,188061.49099891348
2182,213958.24498412994
2183,185950.3364021696
2184,119962.47772444373
2185,125634.43277480284
2186,147237.6091148929
2187,153285.2619507722
2188,153792.94759312423
2189,250744.1584853366
2190,78338.4228995305
2191,85484.3594804534
2192,94305.57726868875
2193,110397.98120194224
2194,108618.2828634223
2195,107987.94515384197
2196,100322.54291389674
2197,119802.39560111509
2198,159440.01864961738
2199,171834.1387238625
2200,148812.16799244305
2201,142704.52105618455
2202,209940.4843737065
2203,139461.08726247813
2204,183750.15673486536
2205,124009.45756902391
2206,136702.14450392986
2207,206231.18912072503
2208,264752.93505417736
2209,236084.7086812551
2210,116604.56799113822
2211,106791.74314901845
2212,120428.27888144362
2213,110952.35072554018
2214,123463.3159863794
2215,100260.1816921314
2216,145916.85675510045
2217,53904.4922483167
2218,87690.990916619
2219,83381.48103575606
2220,68346.89255723824
2221,320762.3503934317
2222,285820.3092493788
2223,275816.7734596325
2224,205075.64544929194
2225,118617.97141273081
2226,185986.72700847403
2227,200367.66464321068
2228,262870.7190495807
2229,250395.213355649
2230,158806.6615427821
2231,207563.77761248226
2232,175708.3573311191
2233,182166.6026466784
2234,234348.92782830412
2235,229138.74357819516
2236,256953.57759408277
2237,320788.7720987582
2238,195497.08554797148
2239,108180.25971626303
2240,160554.32909984537
2241,148493.84295635024
2242,116632.69371758435
2243,126578.46737440967
2244,100972.44099675401
2245,97605.2536978749
2246,147834.28368160955
2247,106142.62699886595
2248,122753.93085929107
2249,118561.52224798799
2250,130098.3212725496
2251,105467.54433441024
2252,170338.0564538555
2253,152887.09077012402
2254,174646.040267649
2255,182421.2180266931
2256,178442.25392613682
2257,207775.91987068913
2258,160430.32360917344
2259,175397.8726357882
2260,143715.0252126635
2261,192417.86395704508
2262,203090.92463511034
2263,381369.6500306078
2264,473247.07580100244
2265,155525.822389745
2266,299290.0483359644
2267,375304.1838092491
2268,418425.04218171415
2269,145401.75853209596
2270,191815.7105040558
2271,221260.2958017128
2272,204488.33173943777
2273,166175.82833025377
2274,180188.47248638375
2275,158569.58015878007
2276,191176.54785279615
2277,187972.82623111748
2278,146627.0519957669
2279,123805.77979057428
2280,122527.98263169068
2281,162624.65643969228
2282,181937.66803594306
2283,108508.44437628407
2284,113315.42531685822
2285,139060.20341618455
2286,120849.38764829344
2287,366923.41898336954
2288,272454.6249586537
2289,397133.06664555817
2290,475658.5937181183
2291,331537.788233141
2292,448694.84927548043
2293,494648.08806462085
2294,425762.9329331195
2295,475795.21307035815
2296,316487.91971533734
2297,333316.51564309036
2298,342355.18068283953
2299,362759.03595775797
2300,338462.40024833236
2301,294583.108969537
2302,253352.8336998873
2303,248553.039739521
2304,254363.6610829278
2305,199734.37863286948
2306,196996.19868597286
2307,201800.9557329656
2308,227245.6012561837
2309,282362.93955921126
2310,220261.21747418653
2311,197199.92614626396
2312,176259.70857821495
2313,173573.60050357232
2314,168904.34305353716
2315,180342.30645582578
2316,190331.85000661702
2317,189623.29494331474
2318,178193.80758038678
2319,181353.25978005008
2320,182477.61263012828
2321,240081.20548927772
2322,174466.91024170097
2323,192728.3244487475
2324,175323.5676176138
2325,213708.96560328902
2326,172291.57529426806
2327,207674.49532747103
2328,225737.45110003892
2329,190488.45469536964
2330,179531.28705430435
2331,376669.76896973007
2332,405746.9449561547
2333,322652.5503404689
2334,260105.827364627
2335,273374.5089706264
2336,324619.50225920836
2337,206408.19466750798
2338,284197.4825893915
2339,219418.91187504726
2340,411813.68930371094
2341,225989.92032909108
2342,244910.74083687653
2343,233771.07901089016
2344,223044.56622075257
2345,240477.51592233835
2346,216495.74633635135
2347,198604.27551429343
2348,246579.01540574076
2349,177046.75674069053
2350,290619.7825702141
2351,259633.74216236302
2352,249612.88469869684
2353,239196.03065311877
2354,134426.11015986686
2355,147494.65758331624
2356,154384.93669828866
2357,192563.54159582432
2358,198357.3807858386
2359,133958.73013745758
2360,113424.77757549511
2361,149197.559509848
2362,262734.52203985536
2363,139464.1984644433
2364,156315.87199952046
2365,217557.9506167826
2366,186284.88770475733
2367,216270.18548614084
2368,210997.20193373857
2369,224099.28986957858
2370,167825.15125569946
2371,166738.49577745274
2372,188713.12687376892
2373,273821.4074711729
2374,322726.86788369395
2375,241863.53738386265
2376,293930.8117693148
2377,359475.84924977965
2378,144910.79577156797
2379,204178.28304131303
2380,144119.22795454052
2381,165835.15277954758
2382,206181.962585169
2383,204560.50029402104
2384,252616.16998974903
2385,165785.46531103307
2386,135660.89359996165
2387,133269.9217936217
2388,99427.40775142066
2389,124229.77253616821
2390,145520.27560373768
2391,144401.15682573066
2392,119069.35700440609
2393,170274.6956990875
2394,146598.67286385517
2395,204853.7219623959
2396,143804.52486715
2397,218326.53578379058
2398,129815.62393882386
2399,58752.76604989295
2400,53371.16296190824
2401,115634.04525981328
2402,140172.998299124
2403,145378.14342817126
2404,148179.16548274262
2405,157714.7156987525
2406,145744.0879716371
2407,123977.77324980604
2408,151590.76598141578
2409,125730.7056646178
2410,161714.9881217219
2411,114265.25507332344
2412,157246.39010916903
2413,135127.850802655
2414,147026.8420703354
2415,130755.96330858198
2416,128077.95089344736
2417,135230.22026977353
2418,132124.30525666036
2419,133737.4708975652
2420,122283.53244145527
2421,147517.39664822406
2422,107872.28165562548
2423,124098.74026359362
2424,145776.41059874222
2425,183046.56143251978
2426,125608.01646994721
2427,131709.9406675353
2428,173351.58139067295
2429,115967.25183221926
2430,135472.36292361197
2431,107909.10370762144
2432,144717.75564563103
2433,144663.87348587604
2434,137723.80817449393
2435,152412.77707474172
2436,109474.04859638863
2437,109051.93664712318
2438,122267.95028482091
2439,104684.45358885806
2440,123275.77127125081
2441,93466.30675495852
2442,95113.26403354884
2443,124290.22467985413
2444,132769.66855902632
2445,91634.51821168784
2446,141483.47450643728
2447,184719.0877644145
2448,124714.88435660156
2449,110696.24698630926
2450,150385.07223071982
2451,128753.92694025107
2452,196885.70679101057
2453,91946.27984436913
2454,124534.66299485577
2455,115517.09947591815
2456,142402.39649824027
2457,128680.3853871774
2458,126495.48709675035
2459,108278.72554256566
2460,132167.41264195173
2461,127510.9564767345
2462,137128.55905228597
2463,126352.71763864806
2464,190837.19010015647
2465,138775.6129788923
2466,112337.49065084997
2467,135135.114800808
2468,75773.59737447894
2469,75547.57381402647
2470,187396.98516347454
2471,214033.7876767962
2472,161632.33256763345
2473,114567.28649815443
2474,62947.292272055995
2475,224698.7498533071
2476,125112.84343945057
2477,125585.31555420239
2478,147491.12597746617
2479,101405.34602414223
2480,145596.84346822606
2481,123886.41658960075
2482,128251.27599545858
2483,110789.27466763521
2484,124882.65936719415
2485,129153.32232828657
2486,146747.0881541748
2487,168830.0569361642
2488,163660.61328868603
2489,150698.80057920687
2490,142126.69427073424
2491,90236.49967442125
2492,189221.83368303126
2493,157800.889962206
2494,141053.65771641408
2495,88823.41908733199
2496,240477.21702369396
2497,154389.1154307859
2498,105060.36721080897
2499,87466.23038959398
2500,121884.57943426876
2501,144771.61223599417
2502,146360.12309660265
2503,87226.05766464343
2504,160675.41967782006
2505,225149.46623352138
2506,255107.07336478253
2507,284238.55930302665
2508,253830.7997856732
2509,207853.1483873901
2510,213279.79710790876
2511,173176.1564863311
2512,212439.22339961154
2513,211848.60691556547
2514,254511.00819506645
2515,153555.57313556873
2516,172297.4778204492
2517,145978.41880168786
2518,154251.16413292437
2519,234942.66950721346
2520,212935.4350383093
2521,184245.80247741984
2522,222454.7129508519
2523,115228.8771389702
2524,136960.54073831436
2525,148125.5349924606
2526,137867.5713114915
2527,116615.94984409554
2528,124417.69234321557
2529,133148.13677466862
2530,124908.57530150523
2531,258729.2425462292
2532,222732.3617047441
2533,194708.43629397743
2534,219690.1444083804
2535,310364.50816013245
2536,229569.42072592877
2537,227765.7922008595
2538,183427.96970049402
2539,191190.6561493818
2540,177037.41701764168
2541,184116.37215970692
2542,167131.72535058047
2543,122347.10067002423
2544,122473.28627838062
2545,135091.85691830085
2546,127429.00972745704
2547,131716.6032445509
2548,149981.27332714968
2549,159709.16149403274
2550,638495.0292885504
2551,142434.79188751813
2552,124680.5228236232
2553,78640.59600142234
2554,93777.37817521922
2555,121138.7187373879
2556,98518.0887427883
2557,105883.51944266693
2558,135781.9462322769
2559,141246.53310951852
2560,152071.00065164655
2561,147820.08637773202
2562,140981.75493886578
2563,145765.05686229756
2564,205359.3650816056
2565,136506.73631501626
2566,165579.36296234454
2567,136555.1293341489
2568,194471.38507420433
2569,215822.8296834832
2570,116441.76678933363
2571,195419.7553585849
2572,144815.060427705
2573,227971.3565115535
2574,313283.55676634767
2575,136152.57771974316
2576,124632.55024752677
2577,138121.2637884815
2578,79466.46199401273
2579,62703.420975917805
2580,103921.155425695
2581,110159.77108888248
2582,113533.81004946903
2583,292216.7678803911
2584,178962.1823252679
2585,179832.36150713297
2586,223075.5193736549
2587,200867.70047917243
2588,141525.9445389891
2589,149153.25326464814
2590,210768.10034075228
2591,226296.88621337275
2592,217485.25523682215
2593,249990.8455408311
2594,187706.1819022853
2595,201006.3013955851
2596,295576.88456186384
2597,188587.6818825138
2598,290458.57179241953
2599,312350.6526741439
2600,140707.01853438694
2601,146748.54919640487
2602,86651.5856311842
2603,92643.69129665957
2604,88448.72428690034
2605,77309.10184984756
2606,149773.06164523176
2607,201944.74008637105
2608,191910.61732458352
2609,168747.9551767814
2610,112452.40587731577
2611,120373.98653479332
2612,156525.55088434863
2613,130026.11932538287
2614,128669.85352210554
2615,155049.82093831303
2616,148565.767961845
2617,184843.67281165332
2618,195121.86740180946
2619,198633.33592987113
2620,191009.71105368674
2621,171215.6789348355
2622,181316.7296809674
2623,241631.1647352866
2624,311975.31769575324
2625,310157.4312897604
2626,171757.0020226352
2627,167864.00708062516
2628,476789.3267148809
2629,482333.7978201762
2630,381127.28610999667
2631,493872.4198248876
2632,412282.6664186865
2633,313861.75823623233
2634,427034.36984342366
2635,156707.17097889137
2636,185521.65591611413
2637,182936.31391059697
2638,263808.884590291
2639,183554.19560121064
2640,153665.90262142595
2641,104958.29104410033
2642,188965.78724321575
2643,103618.22519252844
2644,122603.59681294039
2645,111038.47709221097
2646,97274.2118591837
2647,105357.7659563407
2648,140793.96307913432
2649,150217.57540835612
2650,139382.9851647596
2651,142796.55513019036
2652,424987.9481251641
2653,265667.28502912045
2654,259753.02687873103
2655,411363.10803122394
2656,315718.51269289287
2657,355145.49861490226
2658,322838.92374757986
2659,322030.09434516064
2660,374668.6113778955
2661,356326.67596028413
2662,364789.4315825551
2663,281832.3605532465
2664,271537.24039022444
2665,324541.2625687978
2666,292614.2351459232
2667,165660.628813264
2668,183273.75585987198
2669,182411.89841785986
2670,273357.42434144963
2671,191972.48287534705
2672,196680.10129147614
2673,205855.46534498094
2674,203305.49069301615
2675,171030.53566285112
2676,191139.62529959838
2677,193102.93028308966
2678,242030.7841926719
2679,267579.54970030166
2680,290337.5859737185
2681,395549.6275135545
2682,326976.4841896513
2683,462852.1467241284
2684,316126.08301987423
2685,321024.07400171045
2686,259631.2420261521
2687,324402.38381522574
2688,227797.04955303768
2689,212695.16797479274
2690,427533.7232422681
2691,186763.01253650064
2692,140090.0600115274
2693,203925.25268495912
2694,140165.0376613616
2695,193662.15904094232
2696,184135.85066879066
2697,188760.40817975157
2698,188007.3994968114
2699,174708.9807506101
2700,158087.28126351433
2701,156913.33265952783
2702,115799.7082401545
2703,123156.5120700672
2704,138707.58038419383
2705,114348.76834002655
2706,115465.36066918014
2707,125545.27017828655
2708,134040.25758898136
2709,104269.55499628023
2710,125472.28722228925
2711,272749.18927838793
2712,400030.1172722171
2713,169187.81653530762
2714,149304.38109523343
2715,177633.21047856
2716,146730.6570717586
2717,195412.65934940896
2718,212073.1261962038
2719,159318.18100215663
2720,174055.60006728457
2721,135869.75464875027
2722,159144.4140199394
2723,137541.4032320265
2724,129571.37175098217
2725,136763.1287933273
2726,147104.931930509
2727,174504.23329330506
2728,183445.6861717095
2729,147829.38747625763
2730,151525.94802742507
2731,125800.80234120131
2732,132260.34254908888
2733,156666.72359643134
2734,150828.16596366157
